"event","date","title"
"http://data.carnegiehall.org/events/55090","2015-02-14T20:00:00","Ian Shafer with Voxare String Quartet"
"http://data.carnegiehall.org/events/55092","2015-02-18T20:00:00","Jiaxin Tian, Piano"
"http://data.carnegiehall.org/events/55098","2015-02-19T20:00:00","CPK Music Student Recital"
"http://data.carnegiehall.org/events/55106","2015-02-22T19:00:00","Yonsei Alumni Concert"
"http://data.carnegiehall.org/events/55108","2015-02-26T19:30:00","Carnegie Hall Notables: Michael Feinstein"
"http://data.carnegiehall.org/events/55116","2016-10-16T15:00:00","Ensemble Connect"
"http://data.carnegiehall.org/events/55117","2015-02-27T20:00:00","Salomé Chamber Orchestra"
"http://data.carnegiehall.org/events/55141","2015-02-28T14:00:00","Royal Conservatory Music Development Program 2014 Tri-State Certificate of Excellence Recital"
"http://data.carnegiehall.org/events/55142","2015-03-03T20:00:00","Blue Period Ensemble"
"http://data.carnegiehall.org/events/55143","2015-03-03T20:00:00","Keith Jarrett, Piano"
"http://data.carnegiehall.org/events/55144","2015-03-04T20:00:00","The Piano Guys"
"http://data.carnegiehall.org/events/55148","2015-03-07T12:00:00","Björk"
"http://data.carnegiehall.org/events/55149","2015-03-14T12:00:00","Björk"
"http://data.carnegiehall.org/events/55161","2015-03-08T13:00:00","International Young Gifted Musicians Festival Winners Concert"
"http://data.carnegiehall.org/events/55162","2015-03-08T17:00:00","International Young Gifted Musicians Festival Winners Concert"
"http://data.carnegiehall.org/events/55179","2015-03-10T19:30:00","Concert Festival Winners Recital"
"http://data.carnegiehall.org/events/56745","2016-10-29T20:00:00","Kelli O'Hara"
"http://data.carnegiehall.org/events/56746","2016-11-01T20:00:00","Steve Reich 80th Birthday—Three Tales: Steve Reich, Music | Beryl Korot, Video"
"http://data.carnegiehall.org/events/56747","2016-11-03T19:30:00","István Várdai and Zoltán Fejérvári"
"http://data.carnegiehall.org/events/56749","2016-11-04T21:00:00","Pat Martino Organ Trio Plus Horns"
"http://data.carnegiehall.org/events/56750","2016-11-05T22:00:00","Madeleine Peyroux"
"http://data.carnegiehall.org/events/56751","2016-11-06T15:00:00","Susanna Phillips, Soprano, and Myra Huang, Piano"
"http://data.carnegiehall.org/events/56752","2016-11-09T20:00:00","Berliner Philharmoniker"
"http://data.carnegiehall.org/events/56753","2016-11-10T20:00:00","Berliner Philharmoniker"
"http://data.carnegiehall.org/events/56754","2016-11-11T20:00:00","The New York Pops: Concert for Courage"
"http://data.carnegiehall.org/events/56755","2016-11-12T20:45:00","Derek Gripper and Trio Da Kali"
"http://data.carnegiehall.org/events/56756","2016-11-15T19:30:00","Accademia Bizantina"
"http://data.carnegiehall.org/events/56757","2016-11-15T20:00:00","The Philadelphia Orchestra"
"http://data.carnegiehall.org/events/56758","2016-11-17T20:00:00","Behzod Abduraimov, Piano"
"http://data.carnegiehall.org/events/56759","2016-11-18T19:30:00","Ben Bliss, Tenor, and Lachlan Glen, Piano"
"http://data.carnegiehall.org/events/56760","2016-11-30T20:00:00","Royal Concertgebouw Orchestra"
"http://data.carnegiehall.org/events/56761","2016-12-02T19:30:00","yMusic"
"http://data.carnegiehall.org/events/56762","2016-12-03T22:00:00","Beth Orton, Singer-Songwriter"
"http://data.carnegiehall.org/events/56763","2016-12-06T20:00:00","A Night of Inspiration"
"http://data.carnegiehall.org/events/56764","2016-12-07T20:00:00","Daniil Trifonov, Piano"
"http://data.carnegiehall.org/events/56765","2016-12-10T19:30:00","Khatia Buniatishvili, Piano"
"http://data.carnegiehall.org/events/56766","2016-12-15T20:00:00","Joyce DiDonato, Mezzo-Soprano"
"http://data.carnegiehall.org/events/56767","2016-12-16T20:00:00","The New York Pops: Make the Season Bright"
"http://data.carnegiehall.org/events/56769","2016-12-18T15:00:00","Carnegie Hall Family Concert: The New York Pops"
"http://data.carnegiehall.org/events/56770","2016-12-24T19:00:00","New York String Orchestra"
"http://data.carnegiehall.org/events/56771","2016-12-28T20:00:00","New York String Orchestra"
"http://data.carnegiehall.org/events/56772","2017-01-12T19:30:00","Richard Egarr, Harpsichord"
"http://data.carnegiehall.org/events/56773","2017-01-13T19:30:00","Brenda Rae, Soprano, and In Sun Suh, Piano"
"http://data.carnegiehall.org/events/56774","2017-01-17T19:30:00","The Song Continues: Spotlight Recital: Beste Kalender, Mezzo-Soprano, Benjamin Dickerson, Baritone, and Warren Jones, Piano"
"http://data.carnegiehall.org/events/56775","2017-01-19T20:00:00","Staatskapelle Berlin"
"http://data.carnegiehall.org/events/56776","2017-01-20T20:00:00","Staatskapelle Berlin"
"http://data.carnegiehall.org/events/56777","2017-01-21T19:30:00","Marilyn Horne Song Celebration"
"http://data.carnegiehall.org/events/56781","2016-03-28T19:30:00","Irreverence Group Music 2016 Gala Concert"
"http://data.carnegiehall.org/events/56783","2016-03-28T09:30:00","Symphonic Series for Bands and Orchestras"
"http://data.carnegiehall.org/events/56784","2016-03-28T13:00:00","Symphonic Series for Bands and Orchestras"
"http://data.carnegiehall.org/events/56786","2016-03-31T20:00:00","The Music of David Bowie"
"http://data.carnegiehall.org/events/56805","2016-04-04T09:30:00","Symphonic Series for Bands and Orchestras"
"http://data.carnegiehall.org/events/56806","2016-04-04T14:00:00","Symphonic Series for Bands and Orchestras"
"http://data.carnegiehall.org/events/56808","2016-04-04T19:30:00","Bruce Levingston"
"http://data.carnegiehall.org/events/56809","2016-04-06T20:00:00","New York Chorus Festival"
"http://data.carnegiehall.org/events/56812","2016-04-11T13:00:00","National Choral Festival"
"http://data.carnegiehall.org/events/56823","2016-04-04T19:00:00","The Ninth Annual ABC Gala"
"http://data.carnegiehall.org/events/56824","2016-04-18T20:00:00","Manhattan Chorale, New World Youth Symphony Orchestra, and Scarsdale High School Wind Ensemble"
"http://data.carnegiehall.org/events/56826","2017-01-21T20:00:00","Staatskapelle Berlin"
"http://data.carnegiehall.org/events/56827","2017-01-23T20:00:00","Staatskapelle Berlin"
"http://data.carnegiehall.org/events/56828","2017-01-25T20:00:00","Staatskapelle Berlin"
"http://data.carnegiehall.org/events/56829","2017-01-25T19:30:00","Jean-Guihen Queyras, Cello, and Alexander Melnikov, Piano"
"http://data.carnegiehall.org/events/56830","2017-01-27T20:00:00","Staatskapelle Berlin"
"http://data.carnegiehall.org/events/56831","2017-01-28T20:00:00","Staatskapelle Berlin"
"http://data.carnegiehall.org/events/56832","2017-01-29T14:00:00","Staatskapelle Berlin"
"http://data.carnegiehall.org/events/56833","2017-01-30T20:00:00","Dmitry Masleev, Piano"
"http://data.carnegiehall.org/events/56834","2017-02-02T19:30:00","Tessa Lark, Violin, and Roman Rabinovich, Piano"
"http://data.carnegiehall.org/events/56835","2017-02-03T19:30:00","Jordi Savall: The Millenarian Venice: Gateway to the East"
"http://data.carnegiehall.org/events/56836","2017-02-04T19:30:00","Alice Coote, Mezzo-Soprano, and Julius Drake, Piano"
"http://data.carnegiehall.org/events/56837","2017-02-07T19:00:00","Venice Baroque Orchestra"
"http://data.carnegiehall.org/events/56838","2017-02-08T20:00:00","Venetian Voices: The Splendors of San Marco"
"http://data.carnegiehall.org/events/56839","2017-02-09T19:30:00","Quicksilver: Sonatas from La Serenissima"
"http://data.carnegiehall.org/events/56840","2017-02-10T19:30:00","Anna Lucia Richter, Soprano, and Michael Gees, Piano"
"http://data.carnegiehall.org/events/56846","2016-04-22T20:00:00","Yiruma, Piano: Spring Rain LIVE 2016"
"http://data.carnegiehall.org/events/56847","2016-04-24T14:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/56848","2016-04-25T19:00:00","Composer Portrait: Beat Furrer"
"http://data.carnegiehall.org/events/56849","2017-02-22T19:30:00","Standard Time with Michael Feinstein: Les Girls ... Celebrating Cole Porter"
"http://data.carnegiehall.org/events/56850","2017-02-22T20:00:00","Seong-Jin Cho, Piano"
"http://data.carnegiehall.org/events/56851","2017-02-23T19:30:00","Jonathan Biss, Piano, and Brentano String Quartet"
"http://data.carnegiehall.org/events/56852","2017-02-24T20:00:00","Vienna Philharmonic Orchestra"
"http://data.carnegiehall.org/events/56853","2017-02-25T20:00:00","Vienna Philharmonic Orchestra"
"http://data.carnegiehall.org/events/56854","2017-02-26T14:00:00","Vienna Philharmonic Orchestra"
"http://data.carnegiehall.org/events/56855","2017-02-27T19:30:00","Doric String Quartet"
"http://data.carnegiehall.org/events/56856","2017-02-28T20:00:00","Boston Symphony Orchestra"
"http://data.carnegiehall.org/events/56857","2017-03-01T19:30:00","Hagen Quartet and Kirill Gerstein, Piano"
"http://data.carnegiehall.org/events/56858","2017-03-01T20:00:00","Boston Symphony Orchestra"
"http://data.carnegiehall.org/events/56859","2017-03-02T20:00:00","Boston Symphony Orchestra"
"http://data.carnegiehall.org/events/56860","2017-03-03T20:30:00","Lúnasa and Karan Casey"
"http://data.carnegiehall.org/events/56861","2017-03-07T20:00:00","The Philadelphia Orchestra"
"http://data.carnegiehall.org/events/56863","2017-03-08T20:00:00","Goran Bregovic & His Wedding and Funeral Band"
"http://data.carnegiehall.org/events/56864","2017-03-10T19:30:00","Mark Padmore, Tenor, and Jonathan Biss, Piano"
"http://data.carnegiehall.org/events/56865","2017-03-10T20:00:00","The New York Pops: Life is a Cabaret: The Songs of Kander and Ebb"
"http://data.carnegiehall.org/events/56866","2017-03-21T19:30:00","Standard Time with Michael Feinstein"
"http://data.carnegiehall.org/events/56867","2017-03-22T19:30:00","Miah Persson, Soprano, and Malcolm Martineau, Piano"
"http://data.carnegiehall.org/events/56868","2017-03-23T19:30:00","Akademie für Alte Musik Berlin"
"http://data.carnegiehall.org/events/56869","2017-03-24T19:30:00","American Composers Orchestra"
"http://data.carnegiehall.org/events/56870","2017-03-24T19:30:00","Kuss Quartet"
"http://data.carnegiehall.org/events/56871","2017-03-25T19:30:00","Matthew Rose, Bass, and Vlad Iftinca, Piano"
"http://data.carnegiehall.org/events/56875","2017-03-30T19:30:00","Three Generations: John Adams and Terry Riley"
"http://data.carnegiehall.org/events/56876","2017-03-30T19:30:00","Simone Lamsma, Violin, and Robert Kulek, Piano"
"http://data.carnegiehall.org/events/56877","2017-03-30T20:00:00","Mitsuko Uchida, Piano"
"http://data.carnegiehall.org/events/56878","2017-03-31T19:30:00","St. Louis Symphony"
"http://data.carnegiehall.org/events/56879","2017-03-31T20:00:00","Quatuor Ébène"
"http://data.carnegiehall.org/events/56882","2017-04-01T21:00:00","Donny McCaslin, Tenor and Soprano Saxophone"
"http://data.carnegiehall.org/events/56883","2017-04-02T14:00:00","Anne-Sophie Mutter, Violin and Lambert Orkis, Piano"
"http://data.carnegiehall.org/events/56884","2017-04-02T15:00:00","Jörg Widmann, Clarinet, and Mitsuko Uchida, Piano"
"http://data.carnegiehall.org/events/56885","2017-04-03T20:00:00","Munich Philharmonic"
"http://data.carnegiehall.org/events/56886","2017-04-05T20:00:00","Munich Philharmonic"
"http://data.carnegiehall.org/events/56887","2017-04-06T19:30:00","Three Generations: Arvo Pärt, Philip Glass, and Steve Reich"
"http://data.carnegiehall.org/events/56888","2017-04-07T20:00:00","San Francisco Symphony"
"http://data.carnegiehall.org/events/56889","2017-04-08T20:00:00","San Francisco Symphony"
"http://data.carnegiehall.org/events/56890","2017-04-19T19:30:00","Three Generations: David Lang, Julia Wolfe, and Michael Gordon"
"http://data.carnegiehall.org/events/56891","2017-04-20T20:00:00","Orchestra of St. Luke's"
"http://data.carnegiehall.org/events/56892","2017-04-21T20:00:00","The New York Pops: You've Got a Friend: A Celebration of Singers and Songwriters"
"http://data.carnegiehall.org/events/56893","2017-04-22T20:00:00","Emanuel Ax, Piano"
"http://data.carnegiehall.org/events/56894","2017-04-26T19:30:00","Three Generations: Bryce Dessner and Nico Muhly"
"http://data.carnegiehall.org/events/56895","2017-04-26T20:00:00","Natalie Dessay and Philippe Cassard"
"http://data.carnegiehall.org/events/56896","2017-04-28T20:00:00","Leif Ove Andsnes and Marc-André Hamelin, Piano"
"http://data.carnegiehall.org/events/56897","2017-04-30T14:00:00","The English Concert: Handel's Ariodante (Opera in Concert)"
"http://data.carnegiehall.org/events/56903","2017-05-05T19:30:00","Miró Quartet"
"http://data.carnegiehall.org/events/56904","2017-05-05T20:00:00","Angélique Kidjo and Friends: Remain In Light"
"http://data.carnegiehall.org/events/56905","2017-05-07T15:00:00","Emerson String Quartet and Marc-André Hamelin, Piano"
"http://data.carnegiehall.org/events/56906","2017-05-09T20:00:00","The Philadelphia Orchestra"
"http://data.carnegiehall.org/events/56907","2017-05-19T20:00:00","Murray Perahia, Piano"
"http://data.carnegiehall.org/events/56908","2017-05-20T21:00:00","Christian Scott aTunde Adjuah"
"http://data.carnegiehall.org/events/56909","2017-05-21T15:00:00","Maurizio Pollini, Piano"
"http://data.carnegiehall.org/events/56910","2017-05-31T20:00:00","The MET Orchestra"
"http://data.carnegiehall.org/events/56911","2017-06-03T15:00:00","The MET Orchestra"
"http://data.carnegiehall.org/events/56912","2017-06-06T20:00:00","The MET Orchestra"
"http://data.carnegiehall.org/events/56919","2016-11-06T12:00:00","Carnegie Kids: The Itty Biddies"
"http://data.carnegiehall.org/events/56920","2016-11-06T14:00:00","Carnegie Kids: The Itty Biddies"
"http://data.carnegiehall.org/events/56927","2017-01-24T20:00:00","Staatskapelle Berlin"
"http://data.carnegiehall.org/events/56930","2017-02-11T19:30:00","Kronos Quartet"
"http://data.carnegiehall.org/events/56931","2017-02-11T19:30:00","Gallicantus"
"http://data.carnegiehall.org/events/56991","2016-05-03T19:00:00","Connecticut's Young Artists in Concert"
"http://data.carnegiehall.org/events/56994","2016-05-08T14:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/56995","2016-05-08T20:30:00","The Crane Chorus and Crane Symphony Orchestra"
"http://data.carnegiehall.org/events/56996","2016-05-10T20:00:00","New York Choral Society and Orchestra"
"http://data.carnegiehall.org/events/56997","2016-05-07T19:30:00","National Children's Chorus"
"http://data.carnegiehall.org/events/56998","2017-02-17T19:30:00","TENET"
"http://data.carnegiehall.org/events/57003","2016-05-26T19:30:00","The 12th Annual Notable Occasion: An Evening with Jeremy Denk"
"http://data.carnegiehall.org/events/57005","2016-05-22T13:30:00","Bradshaw and Buono International Piano Competition Winners' Recital"
"http://data.carnegiehall.org/events/57006","2016-05-22T18:30:00","Bradshaw and Buono International Piano Competition Winners' Recital"
"http://data.carnegiehall.org/events/57017","2016-05-23T11:45:00","Link Up"
"http://data.carnegiehall.org/events/57018","2016-05-24T10:15:00","Link Up"
"http://data.carnegiehall.org/events/57019","2016-05-27T10:15:00","Link Up"
"http://data.carnegiehall.org/events/57020","2016-05-24T11:45:00","Link Up"
"http://data.carnegiehall.org/events/57021","2016-05-27T11:45:00","Link Up"
"http://data.carnegiehall.org/events/57023","2016-05-23T19:30:00","CAIPA Asian Heritage Night '16"
"http://data.carnegiehall.org/events/57024","2016-12-06T19:30:00","Ensemble Connect"
"http://data.carnegiehall.org/events/57025","2017-02-20T19:30:00","Ensemble Connect"
"http://data.carnegiehall.org/events/57029","2016-05-24T20:00:00","Elaine Kwon and Friends"
"http://data.carnegiehall.org/events/57032","2016-05-25T12:00:00","Weill Cornell Medical College, Weill Cornell Medical College in Quatar, and Weill Cornell Graduate School of Medical Studies Commencement Exercises"
"http://data.carnegiehall.org/events/57033","2016-05-25T20:00:00","LIM College Commencement Ceremony"
"http://data.carnegiehall.org/events/57036","2016-05-28T13:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/57037","2016-05-26T20:00:00","Hae Joo Hahn"
"http://data.carnegiehall.org/events/57038","2016-05-31T20:00:00","The Magical Strings of Youth of The Betty Haag Academy of Music"
"http://data.carnegiehall.org/events/57039","2016-06-01T20:00:00","Tamara Gverdtsiteli, Singer"
"http://data.carnegiehall.org/events/57041","2016-06-02T18:00:00","2016 Scholastic Art and Writing Awards National Ceremony"
